dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversity,obj_Geopolitical
,,,,>0.2,>0.2,,,>0.2,,,,,,,
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.03835375536322102,0.015798178865953038,0.0035897335265049042,0.009674932532393498,0.2893573762516036,0.3145205215499863,0.00035171804690813834,0.0008974948166319042,0.31965878001518355,0.0077975090316139955,0.011094175904028888,0.06751457966779453,0.36562524554768916,0.6644463417802275,0.7925317787000536,0.3246009272637503
0.00014438716558359753,0.10593935024094528,0.010024952258549262,0.0752302879481484,0.22142083430323084,0.22986517007137466,0.00926084145944521,0.016084536818891878,0.2303318376004293,0.1016978021334015,0.011141471602569652,0.07160573905696345,0.40767551029352334,0.6126496468951398,0.9082354235271934,0.36982353696366427
0.005448700455284525,0.0068511510520987634,0.0014242427114118947,0.0013973077244509209,0.308748733499013,0.3327356208693906,0.0017862176308490968,0.0007078329774424272,0.34086245820328437,3.7734876774388276e-05,0.011262825178750414,0.06672543551744403,0.33982771749314955,0.669650100436022,0.7529885668739925,0.3192595362834394
0.036758133197287005,0.015140930986542568,0.0023739422566175163,0.009272428614422356,0.27906846941908137,0.30241892160710776,0.00033708560462208747,0.0008601565531511392,0.30636009178772605,0.04740983997344216,0.011577670681248035,0.06964230893177695,0.35443859885919543,0.6495900744792621,0.8143183458733969,0.3336682877935665
0.027743281392605713,0.015885929664650463,0.00249075038715166,0.010884755316010176,0.29265818238889546,0.31729922830901147,4.0695180743400365e-05,0.0009024799410348173,0.28235209018525276,0.04974260723464389,0.011820241456787088,0.06948009897128934,0.35303761845057985,0.6418362852545697,0.8114753421146566,0.33283441592067237
0.021672502654906067,0.0075339243032128255,0.011796748089211615,0.007639195611126182,0.260055277253159,0.27056158820820886,0.010897589432212572,0.01892729502250769,0.27104035959675216,0.11987551982870309,0.0120060363929012,0.07224010045753973,0.3382799689467496,0.6213605491099644,0.8557040945115497,0.34633933835333935
0.005438407122716158,0.006662988032792661,0.0013953050821039167,0.001368917357671897,0.3545950602358946,0.32597512985397004,0.0018599496435146945,0.0028246765038506803,0.2801755371263339,0.01970402904115149,0.01206191505986568,0.06774804265954572,0.34310033220855835,0.6461097850988393,0.7655852743399063,0.32138248545499853
0.002206652301872578,0.002628408560266967,0.0008235819403806494,0.013317351597466219,0.2509702958313963,0.243920491826116,0.011963271065097102,0.05692997967356847,0.25356833367399023,0.16367163352984557,0.01233305169403503,0.07404972599826802,0.3112871149833156,0.6002377670783483,0.8698416115401566,0.3600252176414524
0.030239840358848278,0.027220598672084952,4.241414255598868e-05,0.0008101371489326559,0.2709718275723641,0.2681401595970796,0.022106560140896743,0.001841138856706821,0.2692012673535314,0.10942605615699952,0.012501984292449989,0.07274723751332687,0.3515403333364098,0.6227157709588986,0.8534262027897952,0.34766588948872307
0.07203035039606616,0.07707997013003991,0.0015865599004573204,0.0003416804818758289,0.23301286915796032,0.23922358653667639,0.02140594695207067,0.024428912957184593,0.23317524905728926,0.09771487443037953,0.012577104400889827,0.07414071876863827,0.3981853607907193,0.6114164346346305,0.9026343017210543,0.3658743956648006
