dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversiy,obj_Geopolitical
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.07017639524498585,0.12943479227372423,0.12581265954049092,0.004395520592878349,0.13150549762143704,0.08453550446001948,0.006843500499880392,0.08612299742105375,0.27358850538111285,0.08758462696441723,0.00924230166299592,0.072314037514481,0.47573845940033543,0.6256370586969234,0.9422756371528064,0.3831352865977017
0.11166530751639389,0.03474944404805845,0.045830516353579334,0.06054876253977954,0.2929785907329865,0.042831432499738566,0.023280400772677328,0.008903407301572032,0.2836830670444644,0.09552907119075008,0.010394774702606442,0.0709254591328309,0.4632012711339435,0.6454150700765559,0.8918473627015373,0.34488093312090434
0.07587311222067254,0.0806991807163564,0.0024469641044471365,0.005344289198413107,0.16641157118089414,0.10437802202546374,0.008388249773472706,0.1070330403943047,0.36301448630456234,0.08641108408141313,0.010410770215260328,0.0746406008773125,0.3789344907709851,0.6402191820017229,0.8870399492433889,0.38565725943142554
0.06383268018235604,0.0717821583119656,0.12318108309304227,0.03732987967502214,0.14903019970884462,0.18364243618546203,0.005104267478086257,0.019423964364137417,0.17868717504652026,0.16798615595456332,0.010950998303050925,0.0729140394758779,0.45819375023686815,0.5962447945719029,0.9530214085447699,0.3669544260252206
0.013335514768015335,0.01633558273618852,9.14584362522438e-06,4.098581498697185e-05,0.011891799045382387,0.00898207601999439,0.016738803110222075,0.0799197146539329,0.6689284827426543,0.18381789526499787,0.01095531979918117,0.07808619486456403,0.2585283000720037,0.7050714520951292,0.5682350405343565,0.39442236035038253
0.0004741662429186715,0.00027986875112214084,9.686084354707752e-06,3.448332522603277e-05,0.00023498342065171588,0.009512643073200246,4.697825646045419e-05,0.086289480876366,0.7084417771196101,0.19467593285008986,0.011238407393953995,0.07878467345256107,0.22661216648297133,0.7100642319241954,0.5029720031613076,0.39714406814900766
0.010970190292335,0.060126049298660104,3.063504421846146e-06,1.3728665237535794e-05,0.11153957393798763,0.19809260691082373,1.778515363232798e-05,0.19075781996870927,0.25374587781280333,0.17473330445538918,0.011315615449520245,0.07676003006558521,0.3070861474019793,0.5778992422235858,0.9036394567415708,0.40657236995451107
0.011548070341474405,0.08119145102147278,2.998676252948241e-06,0.006136734369885359,0.10917923579501387,0.19390068184400688,0.008464448308803578,0.18958006475350517,0.2267975096642496,0.17319880522533543,0.011413080648334108,0.0766768766135967,0.3277074198856277,0.5713351531320822,0.918080185030932,0.4100709716292811
0.0022419325915230552,0.1308731079646269,0.00015640147324509607,0.005598681787682733,0.17868280670989425,0.18748844393509773,0.009208472063821443,0.0068548893576095985,0.3840347061626084,0.09486055795389076,0.012163472531330675,0.07603036879442113,0.3592137145827256,0.6411091471463525,0.8434926724102714,0.3877255239679671
0.1131267327928579,0.034834224611980893,0.0003834440439919657,0.05996520223453674,0.29369339037424674,0.04293593123634891,0.023337199537662414,0.008925129545266478,0.28437518776921655,0.1384235578538913,0.012310954257306612,0.07470014673218942,0.42572850503678966,0.6281213147078557,0.881821148074347,0.36030768911390126
