dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity
,,,,,,,,,,-1,1,1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,
0.07476426768834941,0.09475499617375516,0.0005867551880749,0.00043703942945205585,0.43963726698661615,0.0008846998972693638,0.002377166421520711,0.274965748305178,0.017822996717302687,0.09376906319248161,0.012964431675246314,0.07536117971271176,0.4141689391353475
0.08918875089516802,0.08898655902746674,0.10789565294372574,0.014044720195778088,0.4955761023139291,0.04212013684911151,0.007112219570636364,0.03676648164560207,0.030054051930799176,0.0882553246277832,0.013638172325222134,0.07242141308584547,0.5096046118815467
0.07558520984352499,0.07698497090278808,0.03654425292014325,0.0013715761954966638,0.5080783225198297,6.707910876877128e-05,0.026265990279680625,0.0008705583686163558,0.19884456905208278,0.07538747080906881,0.014140076018664675,0.0741713290962121,0.4487487297165407
0.07685772324687182,0.07524062345142286,0.013937861704458054,0.002369522319714405,0.5377890264168859,0.002527012273843436,0.0012201342962517236,0.12315929503833316,0.09257043036672118,0.07432837088549758,0.014378861298902772,0.07482989102830875,0.4257193895683112
0.08446116842764109,0.08774340395303869,0.1027164011151623,0.0004307169733800909,0.5764772804053327,0.006009767243610959,0.01868251798541752,0.01813398736646513,0.022684829314750278,0.08265992721520127,0.01490431496261104,0.07281989041542324,0.510545075828064
0.08586873194856924,0.0892056666342869,0.1079858233628905,0.00043789496429426806,0.5860843981571735,0.00610992130610919,0.018993866162158486,0.0184903796663078,0.0009006269923056099,0.0859226908059044,0.015162910689960113,0.07283608644988301,0.5170973840027636
0.08252738810510338,0.08074173534626544,0.01490862583098288,0.0025427665968101626,0.5774155948042063,0.002711771206456858,0.0013093426916971603,0.055042956222545965,0.10307260318697015,0.07972721600896174,0.015983774996530264,0.07595464593207135,0.4347610950808971
0.0859194993968131,0.07894194108980614,0.00018847421144209303,1.7487996831498948e-07,0.5381944101157324,0.000500197468502804,0.00038312669302452765,1.3125792942647634e-05,0.2169358100519342,0.07892324029983362,0.016042848557799846,0.07714272120738927,0.4146793873014711
0.09268736285424514,0.09482473656873039,0.004762518200699063,0.0005169781034827426,0.626557961367181,0.011600653858412474,0.020305536367224045,0.09074225629379334,0.0009464342757669684,0.05705556211046469,0.01647337323043537,0.07439573575956315,0.46768064301183404
0.09588592478728232,0.09420711873240512,0.006854584318331178,0.0017391204789988818,0.562859679800599,0.004000218202122269,0.021654889954899146,0.01636776927440846,0.1022709035688535,0.09415979088210015,0.01680347870224637,0.0768884671087432,0.453122608899999
0.08534260962143769,0.09170656547828114,0.024509934534705357,0.002722733294883007,0.6081750226801226,0.0015819269691345584,0.0019587519313067577,0.0005344372643910273,0.09541664420941072,0.08805137401632712,0.017426014419220703,0.07690771981549414,0.4499252356172252
0.09697985140675724,0.0721711808298547,0.0002319875633450869,2.1525479489656955e-07,0.6448387047018866,0.0008384542046425425,0.07288082257766022,0.0006983721037001451,0.014216032461349644,0.09714437889600884,0.017540419593347418,0.07432461424061437,0.4862185548690539
0.09363766347095998,0.09380616180861423,0.00022399264456329825,2.0783653256485695e-07,0.6324531063581603,0.000809558805373251,0.07144695605125208,9.972258729609009e-05,0.01372610953923724,0.09379652089801094,0.01765066595422779,0.07485109782217561,0.4923941389727352
0.09052596961607283,0.0889428917776387,0.0065905484045979115,0.0016419048780079556,0.6197239345227865,0.003934263798649567,0.0023669479843199817,0.0008231810328553069,0.09655403261345287,0.0888963253716183,0.01805164252741767,0.07754788595686847,0.44082788598561334
0.09612546757110468,0.09448072046070251,0.0036846192830314786,0.0021645182674373165,0.6096495996306309,0.04368923385941326,0.007584372282359302,0.016457218166953377,0.03204922403937332,0.09411502643899397,0.018343451964716238,0.07729437948015944,0.45191833400832965
0.09446680931449897,0.09813787287276175,0.005269888178376825,0.013308732062601308,0.6485806477434206,0.005554630732072406,0.020895731102218013,0.018785459840945356,0.0009739430554649587,0.09402628509763979,0.01851463326876264,0.07651859204430851,0.473161648845145
0.09615189748628565,0.09633784209813868,0.012518752577177794,0.0025597885845386028,0.6657418865538687,0.0033555830655863346,0.0013756742449647602,0.015478896000425202,0.013642627254369254,0.09283705213464503,0.019228496603208703,0.07768303151512547,0.4591716277523166
0.0940217518632415,0.09765578317014918,0.005452870021298869,0.002270352683286524,0.6869752579258002,0.005429101757438116,8.260999700813392e-05,1.5663367659084206e-05,0.013908013558717207,0.09418859565540133,0.020063505130138062,0.07822772632391224,0.45475841873766976
0.09980261744406457,0.09999562204873398,0.00023873996196592626,2.2152015739803502e-07,0.6787378124355893,0.006385598535725801,8.768921834652002e-05,1.6626419518741987e-05,0.014763138625905428,0.09997193378999233,0.020375824198473152,0.07891971894785663,0.4525568142096354
